,0,1,2,3,4,5,6,7,8,9,10,11,12,13,Ges_Type
0,-93.46295912823153,-5.164762699186414,-72.54158784308403,-86.88422261270232,175.4952866914719,-166.67629476997487,-170.05430578640065,-89.99799196017969,0.09136293762014917,-86.1220388403707,-85.92716559303851,-172.18600950131312,-87.98939382817595,-87.93318806578094,right
1,-90.03030227133988,-11.23445805514827,-70.91073106985232,-89.80684938847395,175.88666228096193,-159.32198878871034,-173.47721045651076,-90.03405835171124,-0.05885302300756145,-84.41208438485637,-86.0968831675958,179.98590768387638,-88.11984156190523,-88.0104210685749,right
2,-90.19130229507142,-5.575686255099579,-74.75859383249146,-89.78193124818665,179.76035555848014,-160.50429798105753,-176.50669248857724,-91.32585336920208,-0.06580206538527601,-86.34474859181584,-83.87094630723662,179.9776511383519,-88.1604660589198,-88.00004927738455,right
3,-90.10336394479778,-4.661916268540089,-76.74381430385327,-89.84425028202816,179.73994910258062,-169.82212553470853,-163.72311257240798,-90.06813338193314,-0.09441717021647787,-88.07736419543501,-81.61976455632599,-179.94960981365645,-88.14004980395164,-89.88588955269374,right
4,-90.18339404470102,-4.141434580898301,-83.83743175325084,-89.99173598500226,169.74903927497553,-166.704382418316,-173.70358094188722,-91.33042008583533,-0.12029127792973901,-88.12949930375764,-79.29209052641178,172.49436356878397,-89.88182967308096,-87.89095277577903,right
5,-90.08608192868668,-12.07315453478779,-83.96461247802524,-87.38105228980785,169.88356705684154,-157.74203868730015,-176.72327673661943,-91.40236810553128,-6.998168423358005,-87.93505475811384,-80.61974054027806,172.9992774948196,-89.90679801174488,-86.19009990033499,right
6,-93.5707646736521,-4.804851987592849,-79.7037696008257,-87.14745408704137,175.6800205628804,-159.65959604157675,-173.2777019524876,-95.36725679767413,-6.935743858264844,-84.36511317328144,-82.47581510236827,179.93674013947285,-89.88420464810439,-80.00914702261933,right
7,-90.12719526524425,-5.669993271322165,-74.90475136914169,-90.05555916622535,175.91956869743987,-170.06492425070638,-166.6734468235283,-94.11786390308079,-0.14534626469802056,-86.44321708626478,-87.96846310877004,179.9204997011318,-86.37144340102033,-87.89297393317108,right
8,-90.08178903289145,-4.220761003394702,-84.13124301114804,-90.09681656915211,163.08487516914255,-160.61588057302023,-176.58002981954613,-92.78169990206305,-0.17079549205076106,-88.16338624824901,-87.78230447083303,179.88533995391774,-88.19328614797888,-87.75819744510433,right
9,-86.88392287958334,-11.912588172460925,-80.50950445713916,-95.11688955021219,164.81059776125136,-161.47063179382536,-176.76034579926832,-92.78348383534349,-6.873550424257366,-88.1130567960182,-81.91728291196522,179.81682883010734,-89.93136111043171,-89.9638147536502,right
