,0,1,2,3,4,5,6,7,8,9,10,11,12,13,Ges_Type
0,-66.45627924697352,-3.4015312286502706,-12.636618440774892,-13.563527958926361,177.04690015160216,118.17087279710643,98.77491466917265,-93.35897718088796,-4.777227236342535,-81.48535237189739,-78.95521743133155,179.95115726256114,-83.51650130769987,-87.31099570266956,RightTurn
1,-66.39815302107927,-3.408903130316903,-12.675336106079365,-11.369641984013844,174.0998649037455,121.20970595148056,98.55502877290596,-91.66829048163521,-5.2336073736124264,-82.47224949343078,-78.74209466144433,175.72415888737106,-83.54002726456856,-87.31633342779439,RightTurn
2,-67.64476187236455,-0.3260668739861223,-12.312584014430005,-11.288558356652468,174.2010710893947,118.8845623662746,100.5564593942251,-91.68126283663797,-5.204363982139513,-82.49007240452524,-78.99686896693659,179.942891899972,-83.43509314514185,-87.39279288877985,RightTurn
3,-68.88882756751966,-3.270727979922982,-10.944050153840118,-9.169990129134353,171.14173896888676,120.64544629328522,99.81524936429545,-90.85188859206269,-5.564724719961015,-82.50942930280519,-79.28648547578689,179.950781117173,-83.56222032942023,-87.3757660079502,RightTurn
4,-71.55424440825585,-9.37577018391097,-7.158778851005215,-11.00575480426216,170.55175046040475,121.5551793782069,101.27417807155109,-90.05686007399476,-5.45096596036552,-83.63939109171103,-79.33999283679563,179.95923746374555,-83.4485916587539,-88.70148799724396,RightTurn
5,-73.44212038494487,-11.393735123032208,-5.538569829521889,-14.874997354045334,173.62759718643784,120.04765417076088,101.32467199107731,-90.07256244331978,-0.07505760566775177,-82.77887380316794,-80.57036798754329,179.97520637110492,-83.19492384089821,-88.77533253553472,RightTurn
6,-73.66419687111281,-11.304538992190228,-5.60063221347927,-15.400096419644733,173.72757440224288,120.95537358624529,103.0417090092495,-90.8027054703354,-0.07251481864665063,-82.6616899084499,-82.03166155818843,176.13305759555874,-83.18509652487703,-89.9072515150556,RightTurn
7,-79.3284710712375,-5.212057257822222,-10.929752387673595,-16.438525512586157,176.68438786262664,119.13585000540121,103.47585234921961,-90.8115838779306,-0.08013164102897623,-83.44834894588583,-81.41618960618734,179.96155854801455,-83.09188519328693,-88.67473097504048,RightTurn
8,-83.11172644137388,-2.6764247027935792,-11.307496604501507,-15.90030406240746,176.56310249942192,119.69188216380543,102.09894826820523,-90.8071460227831,-0.05772476951229566,-85.50393411706477,-82.8670973746449,179.95134577316202,-84.22648203032142,-89.92220694911622,RightTurn
9,-79.47626561200585,-2.633715184994751,-12.647461315338603,-17.019065655765157,176.67826711115882,118.82197265066748,100.57141868636033,-91.6206279891496,-0.08807689551624749,-84.49646830466837,-81.96073439397028,175.66284293557896,-84.5300606241354,-89.94713975061926,RightTurn
10,-82.68933346544611,-2.6672496235817515,-12.634055516780672,-14.127774831809706,173.6397948789067,117.46130071400043,101.62349905146851,-90.8728542338347,-4.339798079692134,-86.66114090299685,-82.12536282453358,179.9349289896014,-87.84249784127573,-89.92499094576202,RightTurn
11,-79.1816699048771,-2.838560959154857,-12.655370214088524,-15.359689236498111,167.59115930217786,119.96255098790888,99.45183423560643,-91.70601799659877,-0.06507478290754189,-87.83054738032355,-82.11330091934644,179.9941380485468,-88.8862990362068,-88.70541079964403,RightTurn
12,-73.7995651780742,-5.918033722160606,-10.639714756941746,-13.137247739785737,171.43077382674917,119.02463311744674,97.61086808540776,-92.53416093647931,-0.07520720092757652,-87.7930237910646,-83.34176381616103,175.03969164624846,-88.91063193871369,-88.74361764127651,RightTurn
13,-72.5351976542782,-6.693693456294316,-7.195343359885642,-12.718902053820305,169.72174389172892,117.45210871859224,97.60270683096383,-94.2152936335984,-0.06701676541824414,-85.66718307023095,-85.61944688966318,179.98810056517357,-89.93794567512744,-88.69330718878494,RightTurn
14,-70.66696255302354,-12.53012449194589,-7.100067163159132,-12.818589747536112,174.4493867048696,116.62686061524606,99.15541045306601,-94.08660653505405,-0.08593990161224316,-83.53382245053956,-87.51483260500287,179.95418408750766,-88.88268714323337,-89.98026396838789,RightTurn
15,-70.58440269888926,-12.509306115213912,-7.12801330231901,-13.177075119017365,174.2575644932983,118.31977052026195,99.49759692536053,-94.04951523597074,-0.09120250729844781,-81.50863220801143,-89.91198184613383,179.97417052126224,-88.84293641511887,-90.01774079345864,RightTurn
16,-69.47386843408235,-11.211532158569835,-6.9997557885366675,-15.88354943509465,176.58785492552903,119.06086357798017,101.29186899672804,-91.64644456038093,-0.11844965493165056,-82.74968484841125,-88.75639765354724,179.94429882862266,-88.8613959787355,-90.04682686671099,RightTurn
17,-75.90624746926254,-5.44762033228607,-10.275221076962742,-16.46963610966123,176.49651837106012,119.16525445011706,102.54723192446785,-90.87404936598811,-0.17286090280052765,-83.71865233256742,-88.74953505217891,175.98849317662524,-88.90032886801843,-91.27788814095092,RightTurn
18,-83.23368625832568,-2.899221840678271,-10.961693685729587,-15.87948429954099,173.39598059188882,119.72046982795928,102.97463810491632,-91.70741492631097,-5.216570795694377,-83.5995609815015,-88.7861998676641,175.94983591915616,-88.89881099912309,-91.34401131375745,RightTurn
19,-86.15976086442743,-2.6953815374606536,-12.245931183101092,-17.03661457040773,176.4986778210834,118.01897311220597,99.83509686182936,-90.89150699315029,-0.11894426917467744,-83.7969064538233,-89.91136058464514,176.21518904816864,-87.91966534811218,-91.37330583148814,RightTurn
20,-83.29178230488516,-2.801454055426037,-11.921133613427903,-16.430194519030028,173.68943202050298,117.40177273032714,101.24273065132651,-91.6472904762519,-4.315681536128866,-85.58416263467825,-89.95817355653227,179.97034697076512,-88.92284990816717,-91.37485565115355,RightTurn
21,-83.18192142207904,-5.077071738322513,-12.320091787959075,-13.61339622434025,167.50317477829122,119.96428170200646,99.17401437191981,-90.89694321388603,-4.315624057200267,-86.72927978419675,-88.81870456533065,179.89839083609937,-88.97009318921417,-94.10428633122679,RightTurn
22,-83.56450568183868,-2.8773098711721086,-12.263208244379909,-13.158450436671245,164.71548352398153,119.84697869296683,97.40538858508283,-91.6896162486854,-0.06135819475043235,-86.70380482101592,-89.95022246436568,179.97057734583197,-89.98871936119636,-92.7973782557123,RightTurn
23,-75.97425954723106,-6.294397590792481,-10.358491067774844,-13.175361688463667,169.23441610186214,117.4649361076873,97.567093249428,-93.35991429217829,-4.003715059135851,-86.61542338310073,-89.97556156697462,179.9680296872729,-89.98456874499719,-92.75628886583267,RightTurn
24,-69.02062647824768,-13.053816811339152,-8.673274940791973,-13.149194183142384,172.1397943506507,118.32895586909515,97.64656282749627,-94.11391682603589,-4.276892226175871,-85.63564220143024,-88.76595006969315,179.93056268418584,-89.99007955771874,-91.36367908620242,RightTurn
25,-73.30418248023241,-9.402448011347856,-8.654585253123598,-11.371021086020749,168.22303919640643,119.97690644717986,99.18746227851555,-93.30769872341995,-4.351746003433651,-84.5070813986005,-90.02406697524553,179.8959420247705,-89.97587093204802,-90.09536579407761,RightTurn
26,-76.61369238469783,-14.03008500225721,-6.661004271268321,-15.95546167151033,173.61441154261732,120.91651148149481,100.9501276053995,-90.85745405551256,-5.524049695611835,-83.47447845085776,-92.43311288286172,179.9151644265569,-91.04081299573791,-90.12603313948817,RightTurn
27,-80.01824325927807,-12.686406698973135,-5.2952565153128655,-15.9323240016425,176.642602907205,119.17016001135917,102.95994620832408,-91.6127554166645,-0.11605364587968166,-83.58893896568885,-91.30623011266412,179.95652031559942,-90.02049601795582,-91.37329108940486,RightTurn
28,-86.34839064597925,-9.866406503455266,-7.142556816411246,-15.47094125192793,173.43804955879716,121.43235645365056,102.29852142562652,-91.62863926377956,-0.12521360174044402,-84.70464966839539,-91.37333088172475,179.90905277712932,-89.99660545148771,-91.38039860847,RightTurn
29,-79.39636117015712,-10.592900399756624,-7.261375001110509,-14.475531073717729,176.85235156188529,120.05301774204717,102.28441808556974,-92.41606377044302,-0.08844079747460908,-86.72277284613556,-90.08283678418616,179.95822370839704,-90.00578811249463,-92.5181676877696,RightTurn
30,-75.98355082078363,-5.69254364206508,-10.664172017524551,-14.881529120156461,176.99855629686402,119.74341734044614,99.16880411511097,-93.18812422686628,-0.08072393271934851,-88.81255028671264,-90.08744203553474,175.81288935421804,-92.26441300247473,-91.4280461843682,RightTurn
31,-70.67641699645132,-6.302500032994181,-10.636204252751908,-14.48932858174761,177.2170412721258,118.94097662902306,97.4229148516831,-94.79787896285067,-3.9586990317171207,-87.76844317957391,-91.24128126620083,179.90957322744794,-92.30660382125659,-94.06058903727926,RightTurn
32,-70.64724885248852,-5.955120615548228,-10.35948414893625,-14.955250921631265,174.79872606688772,117.38949413809455,97.60965509559657,-94.7981318765372,-0.13640572421957164,-88.82010143267244,-91.293996715318,179.85979304502985,-92.31349619191403,-95.53321482831001,RightTurn
33,-70.5539259291085,-3.2830840263630914,-11.315027760462197,-15.919280841530123,174.60134561435711,117.31455702842126,98.90950651014822,-94.8135905903437,-0.14903172156325648,-87.83602404586912,-92.53657425616768,174.95163747440242,-91.15666496303577,-96.92056779814061,RightTurn
34,-70.60944995520728,-3.1660074954782247,-11.301925106358112,-15.933786081033642,174.04878834101828,118.09187936767542,99.15695587214617,-94.79936619237361,-0.1368502780971648,-87.78688365612666,-92.5272818577416,174.50360897382785,-92.23271654348932,-96.944982354446,RightTurn
35,-76.61149626618094,-2.8937349526731784,-11.601861314910499,-17.07868579420469,173.7989193538652,118.13956139803558,100.57551554772297,-94.05272993108981,-4.037513884978294,-88.79246542551014,-92.48429825945422,174.9127537905944,-91.14194701049392,-98.23378882799612,RightTurn
36,-76.84896847573268,-2.920947862562535,-11.884881233528006,-15.388715619217084,173.77408084886633,119.54054048394325,99.22228360739936,-94.78404249489448,-0.1933046928694996,-88.80578276910525,-92.50665639438128,174.899860796008,-91.1357763547623,-98.42484668500248,RightTurn
