,0,1,2,3,4,5,6,7,8,9,10,11,12,13,Ges_Type
0,-75.44673767640016,-0.07374501416957993,22.504916599185385,93.89215617934393,174.3958622198993,154.08840563587782,101.57230959806247,-93.914693025735,-3.072463351850865,-88.31219811908512,47.53820815704398,170.0846971267781,-90.00530125793186,43.985464063543354,Follow
1,-77.2686787001678,-0.09901914085379382,22.08303827105617,96.4981687523976,175.96628770279366,154.0601643296689,100.20791906207674,-93.88815849321948,-5.905820304243421,-87.40038511800664,47.710460702045914,170.02890178090288,-90.00377157158398,44.53431815695697,Follow
2,-79.61460341700906,-0.06146749465866844,21.834780876118753,93.92683404122195,177.82250767425867,155.2061517972795,100.45610687004437,-92.23509028527002,-6.242239309346913,-89.07459202513148,47.80013679406217,173.95960579600532,-90.80876457454731,44.613613081628586,Follow
3,-71.6626152104938,-2.1482603923180608,21.805336764758422,91.45248556944404,177.97670142086764,156.63702220640715,97.19052827451006,-93.83729176371622,-3.385971190632264,-86.46355747347658,48.14263816362306,173.3247889283901,-89.99553810639908,45.00244595445931,Follow
4,-70.12382862101055,-0.11374763913799323,22.280609874355996,95.3758556287413,177.91769794825106,157.1916921021424,100.17465523309166,-93.88194705165361,-3.187165477111184,-87.36127167878827,48.31769013690927,176.55840245033164,-89.9826916419494,45.15753920914865,Follow
5,-71.61518116058768,-0.07802547959901769,18.876134192100398,92.74162902791842,177.95103366476008,157.1755420994625,97.30103933218342,-93.28600671836003,-3.1808707903052547,-89.05988832170235,48.493715756112586,176.8049822582971,-89.14595789696882,45.47492615266017,Follow
6,-69.14659581827479,-0.07926034999191447,16.853694270056316,96.6336850574813,177.8516661933035,157.91499043754783,102.12588506346219,-93.86239360812189,-6.664452775116484,-85.51452590477624,49.0215757842053,176.571238945933,-89.19315923376227,45.7934119277759,Follow
7,-63.51439423074184,-2.1114493661962523,16.356044690678928,92.56545562091534,177.9897808110895,156.75560821992954,101.26971072747017,-93.33813217178691,-3.3520737159605054,-89.12454286033181,49.20192276029743,176.77012498395476,-89.14819552956125,46.20255867642944,Follow
8,-67.16751076082896,-4.287403967883802,16.444827302236675,96.4793309410495,179.84121630433089,157.19904336219201,101.3107068044918,-93.81384290114038,-6.320225352052758,-87.23503491176939,49.74630828459,176.56708133004156,-89.95761420350892,46.45266498686984,Follow
9,-67.1670968055684,-4.460169411663282,16.394320577619645,91.30803788159366,177.8434113792607,157.36017711667586,100.7649338291975,-93.8536847799061,-3.4476379660438248,-89.08455947557624,50.021567191587444,172.97050299313352,-90.00032452606273,47.027935039590936,Follow
10,-63.455851593021215,-6.127595080710895,18.858965144544182,92.47911541784198,175.8147076391662,155.58937069763007,102.80215157756813,-92.7727354968258,-6.710342415010837,-89.9691146192716,50.58032033385338,173.66356926533192,-88.2557233309937,47.62292608564212,Follow
11,-69.05703841181443,-3.96397099456241,18.46608450843611,94.97337410398012,173.19572050400734,156.13718764706846,102.22720512672494,-92.78375541625053,-5.957508737334698,-89.98932716321264,51.24055512974547,171.05220934112236,-88.26213808761642,47.96894925102384,Follow
12,-69.95191932201955,-2.243621136280063,16.936286443914362,97.92454082662832,173.196896600573,156.80111084667737,102.17955384776623,-93.80530246809688,-3.060237297439569,-88.00481825867496,51.91618281218235,169.4913666835202,-89.95786940370492,48.49502680147508,Follow
13,-70.74904665664378,-2.3108215692808023,18.007704376493713,98.04140290563139,171.61527896900833,159.57519647231766,100.41098019180855,-93.80056603747677,-3.405353859153981,-85.96969853806611,52.70287742826237,173.31338266744424,-89.07370005868599,49.20435570432013,Follow
14,-68.67191767106753,-2.278661389313469,16.922244915568157,98.03333811691525,173.87622519739966,159.5778849977035,100.46433448294572,-94.33155023031071,-3.397494959606366,-86.99711618376487,53.300678103410156,172.92508530345188,-89.94106469744894,49.84268812958466,Follow
15,-67.42559002827942,-2.245553565934497,15.782562779351496,97.85893585210735,177.90542848740068,156.78975596363804,101.55569571766571,-94.3328981359975,-3.447753691521361,-88.96022101661652,53.91429477804501,172.98645496300645,-89.95566042976878,50.57979281254395,Follow
16,-66.61984490162016,-2.2672024647997846,12.06973398602104,97.39630273942412,177.86662628630725,156.89179758214144,101.83744141889474,-94.33239057664201,-6.663259885699582,-86.89327793953186,54.94862034703142,176.3905279981718,-89.93728632299994,51.3390535291228,Follow
17,-69.39796677076147,-0.17487348135876904,12.077422771360407,97.351866531266,177.8513914557886,157.91896305688718,100.24083071097536,-94.33516837126524,-9.927973804196187,-85.729262025113,55.9059114715712,176.55931381641003,-88.98748330023125,52.11312984056446,Follow
18,-71.42345905224768,-4.371326753055328,13.480490035947083,93.7945584582518,177.8033339011367,157.93313229088375,100.48469453537022,-93.79854623855768,-6.7210008777577,-87.84935947695443,56.667209628551376,173.3325220598404,-89.00217593368153,52.996500022255674,Follow
19,-72.12502464495508,-6.113685980492267,16.09991521724379,92.6786089943578,177.94635857507672,155.51479570652654,100.47152549502002,-93.68329520176248,-3.2127676259616926,53.50481811917505,0.0,176.567745649453,-89.93462501542385,53.71094517546414,Follow
