,0,1,2,3,4,5,6,7,8,9,10,11,12,13,Ges_Type
0,-90.0754394917027,-3.514385009791675,-83.26633656149914,-92.32068799664539,172.78138708630692,-165.40837603499966,56.9340276156132,-93.2038683707301,-0.13267023076221765,-88.5962126084655,-89.99971781189024,-179.99335703706245,-84.1986007713252,-83.87082541568533,Back
1,-90.1384130063165,-3.4792119910547137,-83.02134330905115,-92.33047345217362,169.41970674012848,-167.6065262446375,57.932772935077814,-94.33808183818194,-0.11442413127598047,-88.61317026585074,-90.0003291228788,-179.96015006189538,-84.18895743904481,-83.85124383852369,Back
2,-90.08927069768652,-3.479019408553797,-83.03407033657639,-92.30151106627774,169.95273431528037,-167.20296342713053,57.94893506664005,-94.34713760904668,-0.1069773241403215,-89.90151923884677,-90.03482433498837,-179.95840703651842,-85.70980143832563,-82.37082014065138,Back
3,-92.44688532959847,-0.0853036051293752,-83.2901392871755,-90.11531669123657,169.47086284131296,-167.25143640675032,57.981705614902886,-94.40640418287602,-0.12334598200680481,-89.88313119896073,-90.01204197312128,179.9977716257874,-85.6129442600681,-83.90593206726324,Back
4,-90.02459980009935,-3.5252848877609755,-83.31979464269939,-92.1715966335681,172.82167364191466,-167.75310627228455,58.02539081932892,-94.41663250526673,-4.621278671229301,-88.52240684373831,-90.02899557035049,-179.99928610729103,-87.13250680053069,-82.45345152145222,Back
5,-92.6330004446971,-3.574622487262645,-83.57320772955387,-90.03124745632792,172.92168461702374,-167.7586568817494,58.0430369740624,-95.344622625844,-4.279970728714559,-88.50392325885203,-90.01691629843121,-179.9994085128852,-87.13579478649997,-82.46261340896963,Back
6,-92.45557717042998,-0.0871341893666128,-81.88608478206692,-92.23287629200999,172.9684151481042,-167.82920987601042,59.587385730366734,-95.3644189648853,-0.1377564511358998,-87.15431342450466,-90.01973600264719,179.9839194807389,-88.46952037401431,-80.84659181803725,Back
7,-92.45385631415729,-0.11553088828726418,-81.51179311042786,-90.06035643980286,173.01650380062105,-167.2739885776775,61.90227890375445,-94.26022524202891,-0.12249188796348871,-87.11514042117201,-91.43524303597421,174.05446421250963,-88.53005793472964,-80.57988742360187,Back
8,-92.7471503880525,-4.05039295183308,-77.02739091976026,-90.10253077343873,176.1703472411278,-164.93613370459244,61.88620644453254,-94.20540811643272,-4.570622499215104,-87.04778588465227,-91.5180370294289,179.94074977343715,-88.50338815643438,-80.32418329349764,Back
9,-90.05019490847513,-7.993941919437273,-77.07203198212224,-92.17787838935725,176.35118988076368,-166.65051114391468,60.627621793151945,-94.1526720830432,-0.07660315130941664,-88.49092348806474,-91.48490568099746,174.0551606670104,-88.55011014983846,-82.26351247477325,Back
10,-90.07993514057422,-4.06212107970003,-75.54338388758418,-92.27930823078326,176.37270809405692,-166.67321667901317,59.55649074002075,-94.17678735345044,-5.477917941673951,-85.75554853702862,-93.07085509079494,179.9167399054091,-88.5117570018216,-80.37986144566177,Back
11,-92.82429144854665,-3.80343174690926,-75.06269170689073,-92.20922061181685,172.63529828289785,-164.21318742289327,59.451499937802595,-92.14223375949037,-0.1471448925988946,-87.16283660764638,-91.47656795724818,179.92981700904286,-87.14893437098615,-83.69141493420288,Back
12,-90.08889970696913,-3.820429272323432,-74.9743629586451,-92.25463732281752,173.07046213186172,-163.51793167673873,58.0372002122297,-92.15441541101944,-0.17070905598405994,-88.57081412824212,-89.99788540132404,179.89335016002815,-85.67820257726403,-86.74463068751062,Back
